PERMIT#,PERMIT_TYPE,REVIEW_TYPE,ISSUE_DATE,STREET_NUMBER,STREET DIRECTION,STREET_NAME,SUFFIX,COMMUNITY_AREA,CENSUS_TRACT,WARD
100813935,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/2/19,1116,W,GEORGE,ST,6,62900,44
100813936,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,5420,S,NEVA,AVE,56,560900,23
100813937,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,1255,N,STATE,PKWY,8,80100,43
100813943,PERMIT - NEW CONSTRUCTION,SELF CERT,5/10/19,4014,N,MOZART,ST,16,160602,33
100813945,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,8138,S,ST LAWRENCE,AVE,44,440201,6
100813947,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,1726,N,NATCHEZ,AVE,25,250500,29
100813976,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,222,N,LA SALLE,ST,32,839100,42
100813948,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,6040,N,MARMORA,AVE,11,110100,39
100813949,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/11/19,1862,N,FREMONT,ST,7,832600,43
100813951,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,2321,W,50TH,PL,63,630100,15
100813953,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,5352,W,BELDEN,AVE,19,191200,36
100813954,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/11/19,2135,S,WESTERN,AVE,31,841200,25
100813955,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,35,E,WACKER,DR,32,320100,42
100813956,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,1713,N,KEDVALE,AVE,23,230500,26
100813957,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,4823,W,HUTCHINSON,ST,15,150200,45
100813958,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,7212,N,CLARK,ST,1,10202,49
100813959,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,3520,W,MCLEAN,AVE,22,221000,26
100814012,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,1342,W,TAYLOR,ST,28,283200,28
100813961,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,10/11/19,3218,N,KARLOV,AVE,16,161300,30
100813963,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,2123,W,THOMAS,ST,24,242300,2
100813964,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/12/19,5027,W,HURON,ST,25,251600,37
100813965,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,325,W,103RD,ST,49,491000,34
100813967,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,909,N,DRAKE,AVE,23,231100,27
100813971,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,1827,W,ERIE,ST,24,243100,1
100813974,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,1635,W,PIERCE,AVE,24,241500,2
100813978,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,1636,N,WOOD,ST,24,240300,32
100813982,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,7222,S,TALMAN,AVE,66,661000,18
100813983,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,3002,W,40TH,PL,58,580501,12
100813984,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,1700,W,WABANSIA,AVE,24,240200,32
100813986,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,3632,W,69TH,PL,65,650400,13
100813987,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,11/6/19,3413,N,PACIFIC,AVE,17,170700,38
100813988,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,2152,W,19TH,ST,31,841200,25
100813989,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,1906,N,HOYNE,AVE,22,222200,32
100813990,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,5/7/19,5641,W,GIDDINGS,ST,15,150401,45
100813991,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,4828,S,DAMEN,AVE,61,611500,15
100814013,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,3325,W,MONTROSE,AVE,16,160501,33
100813992,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,5423,W,AGATITE,AVE,15,150300,38
100813995,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,7250,W,FOSTER,AVE,10,100500,41
100813996,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,2826,W,WARREN,BLVD,27,837000,27
100813994,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,6844,N,SAUGANASH,AVE,12,120200,41
100814000,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/11/19,1555,N,SANDBURG,TER,8,80201,2
100814006,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/11/19,11005,S,ESMOND,ST,75,750200,19
100814007,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,1526,E,55TH,ST,41,410800,5
100814008,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,1631,N,MANGO,AVE,25,250400,29
100814009,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,1830,W,103RD,ST,72,720200,19
100814014,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,5420,S,MOBILE,AVE,56,560800,23
100814018,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/11/19,5101,S,MEADE,AVE,56,560800,14
100814021,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,6245,S,HERMITAGE,AVE,67,670700,15
100814022,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,4701,N,KELSO,AVE,14,140500,39
100814023,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,6245,S,HERMITAGE,AVE,67,670700,15
100814024,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,3526,W,43RD,ST,58,580400,14
100814026,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,1030,N,STATE,ST,8,81100,2
100814042,PERMIT - RENOVATION/ALTERATION,SELF CERT,6/5/19,4427,N,WINCHESTER,AVE,4,830800,47
100814031,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/11/19,2300,N,NAGLE,AVE,19,831500,36
100814032,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,1814,N,SPAULDING,AVE,22,222700,1
100814034,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,5158,N,KILDARE,AVE,14,140400,39
100814035,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/2/19,2036,S,MICHIGAN,AVE,33,330100,3
100814036,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,925,W,CHICAGO,AVE,24,243500,27
100814043,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,11041,S,KEDZIE,AVE,74,740100,19
100814048,PERMIT - SIGNS,SIGN PERMIT,9/11/19,1720,S,ASHLAND,AVE,31,310800,25
100814049,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/11/19,7320,N,OKETO,AVE,9,90100,41
100814050,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,111,S,WACKER,DR,32,839100,42
100814051,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,3355,N,OSCEOLA,AVE,17,170800,29
100814055,PERMIT - RENOVATION/ALTERATION,SELF CERT,7/3/19,3721,N,CLARK,ST,6,61100,44
100814057,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,7250,W,FOSTER,AVE,10,100500,41
100814059,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,6434,S,PEORIA,ST,68,681000,16
100814060,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,11421,S,CHAMPLAIN,AVE,50,500300,9
100814079,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,2845,N,MANGO,AVE,19,190402,30
100814081,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,3506,N,LEAVITT,ST,5,50900,47
100814065,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/7/19,8105,S,DAMEN,AVE,71,710500,17
100814068,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,10500,S,CHURCH,ST,72,720700,19
100814071,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/11/19,1215,W,FULTON MARKET,,28,833000,27
100814073,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,100,N,LA SALLE,ST,32,839100,42
100814075,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/11/19,2544,N,NORDICA,AVE,18,831600,29
100814076,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,203,N,LA SALLE,ST,32,839100,42
100814082,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,9319,S,PAXTON,AVE,48,480400,7
100814084,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,5/9/19,179,E,LAKE SHORE,DR,8,81202,2
100814093,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/11/19,1249,W,MONTANA,ST,7,70500,43
100814094,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,2611,E,83RD,ST,46,460302,7
100814095,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,9752,S,AVENUE M,,52,520200,10
100814097,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,346,S,PULASKI,RD,26,260700,28
100814098,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,2875,W,19TH,ST,30,840700,12
100814099,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/2/19,1305,W,108TH,ST,75,750100,34
100814100,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,5/1/19,3069,S,THROOP,ST,60,840200,11
100814103,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,2350,W,SUNNYSIDE,AVE,4,40900,47
100814105,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,6731,S,WINCHESTER,AVE,67,671300,16
100814106,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,2311,W,CULLOM,AVE,5,50200,47
100814107,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,2114,W,POTOMAC,AVE,24,241300,2
100814108,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,471,W,26TH,ST,60,840100,11
100814109,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/11/19,756,E,111TH,ST,50,500200,9
100814113,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,8765,W,HIGGINS,RD,76,760801,41
100814137,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/12/19,1040,S,MAYFIELD,AVE,25,831400,29
100814115,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/12/19,2145,E,83RD,ST,46,460500,7
100814116,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,3520,W,MCLEAN,AVE,22,221000,26
100814117,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,2606,W,LITHUANIAN PLAZA,CT,66,660900,17
100814118,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/12/19,5,W,125TH,PL,53,530502,9
100814121,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/12/19,5736,S,WOOD,ST,67,670400,15
100814122,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,676,N,ST CLAIR,ST,8,81401,42
100814123,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,1518,E,69TH,PL,43,430300,5
100814124,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,3405,S,WESTERN,AVE,59,840300,12
100814135,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/12/19,4901,W,GEORGE,ST,19,190200,31
100814127,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,2020,N,HALSTED,ST,7,71100,43
100814131,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,4317,N,MASON,AVE,15,150402,38
100814188,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,2311,N,KILDARE,AVE,20,200300,31
100814138,PERMIT - SIGNS,SIGN PERMIT,8/2/19,5252,S,CORNELL,AVE,41,410100,5
100814139,PERMIT - SIGNS,SIGN PERMIT,6/10/19,333,N,MICHIGAN,AVE,32,320100,42
100814140,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,2719,N,CALIFORNIA,AVE,22,220300,32
100814143,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/12/19,6220,S,KEATING,AVE,64,640100,13
100814147,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,5811,S,PRINCETON,AVE,68,834600,20
100814149,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/12/19,10125,S,CALIFORNIA,AVE,72,720400,19
100814151,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,5832,W,WEST END,AVE,25,252000,29
100814153,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,12249,S,LAFAYETTE,AVE,53,530501,9
100814154,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,1621,N,MANGO,AVE,25,250400,29
100814156,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/12/19,4814,N,KENTUCKY,AVE,14,140400,39
100814236,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,6099,N,NORTHCOTT,AVE,10,100300,41
100814158,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,450,W,BELMONT,AVE,6,61901,44
100814159,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,3933,N,CLARENDON,AVE,6,60800,46
100814160,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,175,W,JACKSON,BLVD,32,839100,42
100814161,PERMIT - SCAFFOLDING,EASY PERMIT,4/12/19,420,E,OHIO,ST,8,81402,42
100814162,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,743,W,BITTERSWEET,PL,3,31400,46
100814163,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,333,S,WABASH,AVE,32,320400,42
100814164,PERMIT - SCAFFOLDING,EASY PERMIT,4/12/19,105,W,ADAMS,ST,32,839100,42
100814165,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/2/19,3721,N,CLARK,ST,6,61100,44
100814166,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,5100,W,WELLINGTON,AVE,19,190200,31
100814167,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,1537,N,LOREL,AVE,25,250700,37
100814168,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,5252,W,ADAMS,ST,25,252102,29
100814170,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/12/19,6213,W,SCHOOL,ST,17,171100,36
100814171,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/12/19,5117,N,RUTHERFORD,AVE,10,100700,45
100814177,PERMIT - SCAFFOLDING,EASY PERMIT,4/12/19,212,E,CULLERTON,ST,33,330100,3
100814180,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,4252,W,CRYSTAL,ST,23,230600,37
100814181,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,4433,S,PULASKI,RD,57,570100,14
100814182,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,2024,N,RACINE,AVE,7,832500,2
100814183,PERMIT - SCAFFOLDING,EASY PERMIT,4/12/19,2,N,RIVERSIDE,PLZ,28,280100,42
100814191,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/6/19,2656,N,ELSTON,AVE,22,830900,1
100814196,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/7/19,300,S,WACKER,DR,32,839100,42
100814197,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/2/19,200,W,ADAMS,ST,32,839100,42
100814198,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,8420,S,KEATING,AVE,70,700302,18
100814199,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,604,E,75TH,ST,69,690900,6
100814200,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,5140,S,WABASH,AVE,40,836100,3
100814203,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,1801,W,19TH,ST,31,310900,25
100814205,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,3447,N,SOUTHPORT,AVE,6,61500,44
100814206,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,4148,W,CERMAK,RD,29,292500,24
100814207,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,3451,N,SOUTHPORT,AVE,6,61500,44
100814208,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/12/19,3815,S,WOOD,ST,59,590700,12
100814209,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,5520,S,NARRAGANSETT,AVE,56,561100,13
100814211,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,736,W,RANDOLPH,ST,28,280100,27
100814213,PERMIT - NEW CONSTRUCTION,SELF CERT,5/3/19,3309,N,SEELEY,AVE,5,51100,32
100814212,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,100,E,WALTON,ST,8,81201,42
100814215,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/6/19,875,N,MICHIGAN,AVE,8,81300,2
100814218,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,1517,W,ADAMS,ST,28,833100,28
100814222,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/12/19,2460,W,45TH,PL,58,580800,15
100814234,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,8/12/19,228,W,HILL,ST,8,838300,27
100814233,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/6/19,332,S,MICHIGAN,AVE,32,320400,42
100814228,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,555,W,ROOSEVELT,RD,28,841900,11
100814231,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,9223,S,KINGSTON,AVE,48,480500,7
100814232,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,915,W,CARMEN,AVE,3,31300,48
100814237,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,6201,S,KILDARE,AVE,65,650200,23
100814242,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,5116,N,BERNARD,ST,13,831800,39
100814248,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,4/12/19,2657,W,DEVON,AVE,2,20802,50
100814249,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,5936,S,ASHLAND,AVE,67,670700,16
100814252,PERMIT - SIGNS,SIGN PERMIT,8/6/19,6750,W,GRAND,AVE,18,831600,36
100814257,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,6044,S,MOODY,AVE,64,640300,13
100814259,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,1415,W,BALMORAL,AVE,77,30800,48
100814263,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/7/19,6460,W,FULLERTON,AVE,19,831500,36
100814265,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,5051,W,GLADYS,AVE,25,252201,29
100814267,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/6/19,29,E,MADISON,ST,32,320400,42
100814268,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,4/12/19,2855,S,UNION,AVE,60,600400,11
100814282,PERMIT - SIGNS,SIGN PERMIT,7/3/19,7615,S,CICERO,AVE,65,650500,18
100814294,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/2/19,1429,W,GREGORY,ST,77,30800,48
100814320,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,6/12/19,1911,N,MOHAWK,ST,7,71600,43
100814343,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/11/19,5305,W,CUYLER,AVE,15,150300,38
100814393,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,5/8/19,3828,N,OTTAWA,AVE,17,170500,38
100814396,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/2/19,4056,W,LAWRENCE,AVE,14,140400,39
100814422,PERMIT - SIGNS,SIGN PERMIT,5/8/19,11,E,WALTON,ST,8,81201,42
100814423,PERMIT - SIGNS,SIGN PERMIT,5/8/19,11,E,WALTON,ST,8,81201,42
100814425,PERMIT - SIGNS,SIGN PERMIT,5/8/19,11,E,WALTON,ST,8,81201,42
100814426,PERMIT - SIGNS,SIGN PERMIT,5/8/19,11,E,WALTON,ST,8,81201,42
100814428,PERMIT - SIGNS,SIGN PERMIT,5/8/19,11,E,WALTON,ST,8,81201,42
100814429,PERMIT - SIGNS,SIGN PERMIT,5/8/19,11,E,WALTON,ST,8,81201,42
100814434,PERMIT - SIGNS,SIGN PERMIT,5/8/19,11,E,WALTON,ST,8,81201,42
100814435,PERMIT - SIGNS,SIGN PERMIT,5/8/19,11,E,WALTON,ST,8,81201,42
100814469,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/3/19,3143,N,KARLOV,AVE,21,210400,31
100814491,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/3/19,3413,W,DICKENS,AVE,22,221100,26
100814526,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,5/9/19,1452,N,LEAVITT,ST,24,241200,1
100814527,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/9/19,5252,S,CORNELL,AVE,41,410100,5
100814531,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,10/2/19,3518,N,NORA,AVE,17,171000,38
100814540,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/6/19,3267,S,HAMILTON,AVE,59,840300,12
100814542,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,12/9/19,554,E,67TH,ST,42,420700,20
100814543,PERMIT - SIGNS,SIGN PERMIT,6/5/19,2501,N,DAMEN,AVE,22,830900,32
100814544,PERMIT - SIGNS,SIGN PERMIT,6/11/19,2501,N,DAMEN,AVE,22,830900,32
100814546,PERMIT - SIGNS,SIGN PERMIT,6/5/19,2501,N,DAMEN,AVE,22,830900,32
100814547,PERMIT - SIGNS,SIGN PERMIT,6/5/19,2501,N,DAMEN,AVE,22,830900,32
100814551,PERMIT - SIGNS,SIGN PERMIT,6/5/19,2501,N,DAMEN,AVE,22,830900,32
100814553,PERMIT - SIGNS,SIGN PERMIT,6/5/19,2501,N,DAMEN,AVE,22,830900,32
100814555,PERMIT - SIGNS,SIGN PERMIT,6/5/19,2501,N,DAMEN,AVE,22,830900,32
100814556,PERMIT - SIGNS,SIGN PERMIT,6/5/19,2501,N,DAMEN,AVE,22,830900,32
100814557,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/6/19,641,W,LAKE,ST,28,280100,42
100814563,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,5/6/19,5938,W,MADISON,ST,25,252000,29
100814565,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,5/1/19,1444,N,BOSWORTH,AVE,24,241600,2
100814580,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/3/19,4501,S,CALUMET,AVE,38,835800,3
100814576,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/1/19,10,S,LA SALLE,ST,32,839100,42
100814587,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,10/3/19,2600,N,WESTERN,AVE,22,830900,32
100814593,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/6/19,10446,S,SANGAMON,ST,73,730700,34
100814622,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/6/19,676,N,ST CLAIR,ST,8,81401,42
100814627,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/7/19,6639,N,LIGHTFOOT,AVE,12,120100,41
100814673,PERMIT - SIGNS,SIGN PERMIT,8/7/19,1163,W,18TH,ST,31,310500,25
100814723,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/1/19,5733,S,KEDZIE,AVE,63,630800,14
100814753,PERMIT - SIGNS,SIGN PERMIT,12/11/19,5407,S,HARLEM,AVE,56,560900,23
100814764,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,5/2/19,2423,E,82ND,ST,46,460400,7
100814782,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/6/19,401,N,WABASH,AVE,8,81500,42
100814789,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,9/6/19,1625,W,WARREN,BLVD,28,838100,27
100814792,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/10/19,3051,W,ARMITAGE,AVE,22,222600,1
100814796,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/2/19,155,N,WACKER,DR,32,839100,42
100814814,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/3/19,8254,S,RACINE,AVE,71,710700,21
100814845,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,6/10/19,1237,N,CALIFORNIA,AVE,24,242600,26
100814850,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,9/10/19,2668,N,LINCOLN,AVE,7,70400,43
100814863,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/9/19,7016,N,SIOUX,AVE,12,120100,41
100814865,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,6/12/19,11709,S,MORGAN,ST,53,530300,34
100814881,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/4/19,5423,N,BROADWAY,,77,30703,48
100814892,PERMIT - SIGNS,SIGN PERMIT,10/3/19,25,W,RANDOLPH,ST,32,839100,42
100814893,PERMIT - SIGNS,SIGN PERMIT,10/3/19,25,W,RANDOLPH,ST,32,839100,42
100815011,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,7/2/19,2140,W,WAVELAND,AVE,5,50500,47
100814937,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,6/11/19,2131,W,BELLE PLAINE,AVE,5,50200,47
100814958,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,6/6/19,2316,N,NEVA,AVE,25,250500,29
100814969,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/2/19,1131,S,STATE,ST,32,320600,4
100815012,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/7/19,6324,S,KOSTNER,AVE,65,650301,13
100814995,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/6/19,3919,W,LEXINGTON,ST,26,260900,24
