PERMIT#,PERMIT_TYPE,REVIEW_TYPE,ISSUE_DATE,STREET_NUMBER,STREET DIRECTION,STREET_NAME,SUFFIX,COMMUNITY_AREA,CENSUS_TRACT,WARD
100595927,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,3/1/16,11601,W,TOUHY,AVE,76,,41
100595989,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,2/11/16,4941,S,CALUMET,AVE,38,381800,3
100596030,PERMIT - SIGNS,SIGN PERMIT,11/1/16,4250,W,63RD,ST,65,650200,23
100596705,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/9/16,5656,S,MARSHFIELD,AVE,67,670300,16
100596816,PERMIT - ELECTRIC WIRING,ELECTRICAL PLAN REVIEW,5/11/16,2122,W,AINSLIE,ST,4,40401,40
100596854,PERMIT - SIGNS,SIGN PERMIT,3/9/16,670,W,DIVERSEY,PKWY,6,63400,44
100596862,PERMIT - SIGNS,SIGN PERMIT,3/9/16,670,W,DIVERSEY,PKWY,6,63400,44
100596868,PERMIT - SIGNS,SIGN PERMIT,3/9/16,670,W,DIVERSEY,PKWY,6,63400,44
100596930,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/4/16,3531,N,OLEANDER,AVE,17,170800,38
100597035,PERMIT - SIGNS,SIGN PERMIT,4/1/16,4453,N,PULASKI,RD,14,140601,35
100597052,PERMIT - SIGNS,SIGN PERMIT,4/1/16,4453,N,PULASKI,RD,14,140601,35
100597129,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/8/16,2139,S,STATE,ST,,330100,
100597137,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,3/3/16,5315,S,MARYLAND,AVE,41,410500,5
100597307,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/2/16,1641,W,21ST,ST,31,310800,25
100597446,PERMIT - SIGNS,SIGN PERMIT,8/10/16,4343,S,ASHLAND,AVE,61,842600,11
100597841,PERMIT - NEW CONSTRUCTION,SELF CERT,2/4/16,2707,N,ALBANY,AVE,22,220500,32
100597963,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/11/16,1401,S,MICHIGAN,AVE,33,330100,3
100598210,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,8/12/16,1903,W,SUPERIOR,ST,24,243100,1
100598330,PERMIT - SIGNS,SIGN PERMIT,7/11/16,3659,E,106TH,ST,52,520400,10
100598331,PERMIT - SIGNS,SIGN PERMIT,7/11/16,3659,E,106TH,ST,52,520400,10
100598332,PERMIT - SIGNS,SIGN PERMIT,7/11/16,3659,E,106TH,ST,52,520400,10
100598344,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/12/16,3837,S,CALUMET,AVE,35,839600,3
100598366,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/8/16,3620,W,IRVING PARK,RD,16,160400,45
100598380,PERMIT - SIGNS,SIGN PERMIT,1/12/16,2500,N,ELSTON,AVE,22,830900,32
100598626,PERMIT - SIGNS,SIGN PERMIT,4/12/16,11109,S,HALSTED,ST,49,491200,34
100598916,PERMIT - SIGNS,SIGN PERMIT,9/8/16,3159,N,CALIFORNIA,AVE,21,210900,33
100598939,PERMIT - SIGNS,SIGN PERMIT,9/8/16,3159,N,CALIFORNIA,AVE,21,210900,33
100599397,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,10/7/16,930,E,43RD,ST,36,836400,4
100599511,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,8/8/16,5753,S,SANGAMON,ST,68,834700,16
100599627,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/3/16,1751,W,BARRY,AVE,6,62600,32
100599695,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/8/16,5214,W,WASHINGTON,BLVD,25,251900,28
100599727,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/8/16,1906,S,LOOMIS,ST,31,310600,25
100599807,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/5/16,1931,N,SPAULDING,AVE,22,222700,1
100599951,PERMIT - SIGNS,SIGN PERMIT,1/8/16,180,N,WABASH,AVE,32,320100,42
100599952,PERMIT - SIGNS,SIGN PERMIT,1/8/16,180,N,WABASH,AVE,32,320100,42
100599984,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/4/16,3030,N,BROADWAY,,6,63100,44
100599990,PERMIT - SIGNS,SIGN PERMIT,2/10/16,1839,W,IRVING PARK,RD,5,50600,47
100600104,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/2/16,1211,W,109TH,ST,75,750100,34
100600129,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/11/16,30,E,LAKE,ST,32,320100,42
100600156,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/1/16,6656,S,WOODLAWN,AVE,42,834400,5
100600267,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/1/16,5628,N,KEDVALE,AVE,13,130200,39
100600347,PERMIT - SIGNS,SIGN PERMIT,3/9/16,3433,W,MADISON,ST,27,271400,28
100600377,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/6/16,1726,E,86TH,PL,45,450300,8
100600855,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/7/16,7314,N,OLCOTT,AVE,9,90100,41
100600896,PERMIT - SIGNS,SIGN PERMIT,5/10/16,1828,W,MONTROSE,AVE,4,830800,47
100600982,PERMIT - SIGNS,SIGN PERMIT,2/1/16,6456,W,BELMONT,AVE,17,171000,36
100600991,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/10/16,3741,N,SOUTHPORT,AVE,6,61200,44
100601027,PERMIT - SIGNS,SIGN PERMIT,2/3/16,955,W,WEBSTER,AVE,7,71100,43
100601028,PERMIT - SIGNS,SIGN PERMIT,2/3/16,955,W,WEBSTER,AVE,7,71100,43
100601238,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/7/16,6239,W,TOUHY,AVE,12,120100,41
100601611,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,11/1/16,1437,W,BLACKHAWK,ST,24,241600,2
100601745,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/7/16,1332,S,KARLOV,AVE,29,290900,24
100601805,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/8/16,2210,W,95TH,ST,72,720100,19
100602216,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/4/16,2106,W,71ST,ST,67,671500,17
100602221,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/3/16,2112,S,MICHIGAN,AVE,33,330100,3
100602252,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,8/4/16,3830,N,BELL,AVE,5,50500,47
100602266,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/3/16,3611,S,PAULINA,ST,59,590700,12
100602469,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/10/16,9,W,ERIE,ST,8,81600,42
100602526,PERMIT - SIGNS,SIGN PERMIT,4/5/16,1701,W,BELMONT,AVE,6,62600,32
100602530,PERMIT - SIGNS,SIGN PERMIT,4/5/16,1701,W,BELMONT,AVE,6,62600,32
100602656,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,2/8/16,226,N,CLINTON,ST,28,280100,42
100602997,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/4/16,2901,N,BURLING,ST,6,63400,44
100603155,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/1/16,1936,W,NEWPORT,AVE,5,50700,32
100603215,PERMIT - SIGNS,SIGN PERMIT,1/4/16,4757,W,FULLERTON,AVE,19,191000,31
100603393,PERMIT - SIGNS,SIGN PERMIT,7/12/16,5142,W,BELMONT,AVE,15,151001,31
100603429,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,9/12/16,845,N,CALIFORNIA,AVE,24,242600,26
100603632,PERMIT - SIGNS,SIGN PERMIT,7/8/16,3121,W,26TH,ST,30,843500,12
100603675,PERMIT - SIGNS,SIGN PERMIT,2/2/16,3629,W,63RD,ST,65,650302,23
100603678,PERMIT - SIGNS,SIGN PERMIT,2/2/16,3629,W,63RD,ST,65,650302,23
100603732,PERMIT - SIGNS,SIGN PERMIT,11/4/16,4459,W,LAWRENCE,AVE,16,160100,39
100603734,PERMIT - SIGNS,SIGN PERMIT,11/4/16,4459,W,LAWRENCE,AVE,16,160100,39
100603735,PERMIT - SIGNS,SIGN PERMIT,11/4/16,4459,W,LAWRENCE,AVE,16,160100,39
100603782,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/7/16,1742,W,HARRISON,ST,28,838100,27
100603970,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/2/16,1543,N,KINGSBURY,ST,8,842200,27
100604175,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/1/16,7828,S,DR MARTIN L KING JR,DR,69,691300,6
100604182,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,3/4/16,1600,N,ELSTON,AVE,24,842300,2
100604444,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/10/16,5639,S,BLACKSTONE,AVE,41,411100,5
100604924,PERMIT - SIGNS,SIGN PERMIT,5/4/16,2550,W,ADDISON,ST,5,843700,47
100604816,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,3/10/16,822,N,MARSHFIELD,AVE,24,242100,1
100604922,PERMIT - SIGNS,SIGN PERMIT,5/4/16,2550,W,ADDISON,ST,5,843700,47
100604977,PERMIT - SIGNS,SIGN PERMIT,6/7/16,6720,W,GRAND,AVE,18,831600,36
100605090,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/8/16,7039,W,GRAND,AVE,18,831600,29
100605121,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/11/16,4011,W,NORTH,AVE,23,230600,26
100605193,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/9/16,1844,N,PAULINA,ST,22,832300,32
100605202,PERMIT - SIGNS,SIGN PERMIT,1/6/16,722,W,MAXWELL,ST,28,841900,11
100605217,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,7/5/16,6339,N,CALIFORNIA,AVE,2,20802,50
100605248,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,7/3/16,3241,N,BROADWAY,,6,61901,44
100605258,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,3/8/16,1756,W,WABANSIA,AVE,24,240200,32
100605313,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,2/10/16,831,N,LESSING,ST,24,842300,27
100605363,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/4/16,4512,S,CALUMET,AVE,38,835800,3
100605370,PERMIT - SIGNS,SIGN PERMIT,3/9/16,2100,W,IRVING PARK,RD,5,50200,47
100605473,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/10/16,5012,N,CLARK,ST,3,31000,47
100605593,PERMIT - SIGNS,SIGN PERMIT,4/5/16,100,W,MONROE,ST,32,839100,42
100605595,PERMIT - SIGNS,SIGN PERMIT,2/2/16,100,W,MONROE,ST,32,839100,42
100605718,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/2/16,1621,W,LE MOYNE,ST,24,241500,2
100605722,PERMIT - SIGNS,SIGN PERMIT,2/5/16,1538,N,CLYBOURN,AVE,8,842200,27
100605727,PERMIT - SIGNS,SIGN PERMIT,2/5/16,1538,N,CLYBOURN,AVE,8,842200,27
100605733,PERMIT - SIGNS,SIGN PERMIT,2/5/16,1538,N,CLYBOURN,AVE,8,842200,27
100605742,PERMIT - SIGNS,SIGN PERMIT,2/5/16,1538,N,CLYBOURN,AVE,8,842200,27
100605802,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/11/16,2901,W,64TH,ST,66,660600,17
100605932,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/7/16,1435,W,HIGHLAND,AVE,77,30200,48
100606023,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/8/16,610,W,24TH,PL,60,840200,11
100606205,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,9/8/16,1020,W,LAWRENCE,AVE,3,31200,46
100606286,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/9/16,5907,S,KEDZIE,AVE,66,660302,16
100606309,PERMIT - SIGNS,SIGN PERMIT,6/3/16,320,W,OHIO,ST,8,81800,42
100606313,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/12/16,1947,W,CHICAGO,AVE,24,243100,1
100606572,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/8/16,6704,N,ODELL,AVE,9,90200,41
100606732,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/5/16,4151,W,SCHOOL,ST,16,161300,30
100606825,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,5/12/16,7415,S,EAST END,AVE,43,430900,8
100607098,PERMIT - SIGNS,SIGN PERMIT,12/12/16,1457,N,HALSTED,ST,8,842200,27
100607100,PERMIT - SIGNS,SIGN PERMIT,12/12/16,1457,N,HALSTED,ST,8,842200,27
100607138,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,4/11/16,2833,N,KEDZIE,AVE,21,210700,33
100607173,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/8/16,800,E,GRAND,AVE,8,81402,42
100607195,PERMIT - SIGNS,SIGN PERMIT,2/3/16,920,N,FRANKLIN,ST,8,838300,27
100607201,PERMIT - SIGNS,SIGN PERMIT,4/12/16,311,W,WALTON,ST,8,838300,27
100607199,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/3/16,34,E,BELLEVUE,PL,8,81202,42
100607222,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/4/16,3809,N,CICERO,AVE,15,831700,30
100607465,PERMIT - SIGNS,SIGN PERMIT,2/9/16,1100,N,STATE,ST,8,81100,2
100607541,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,4/12/16,3751,N,KILDARE,AVE,16,161100,45
100607543,PERMIT - SIGNS,SIGN PERMIT,6/10/16,1509,W,BALMORAL,AVE,77,30900,40
100607572,PERMIT - SIGNS,SIGN PERMIT,1/6/16,1434,W,MONTROSE,AVE,3,31900,47
100607628,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/2/16,920,N,FRANKLIN,ST,8,838300,27
100607705,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/11/16,4936,N,BROADWAY,,3,31100,46
100607718,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/4/16,127,S,STATE,ST,32,320400,42
100608101,PERMIT - SIGNS,SIGN PERMIT,5/3/16,1129,W,ARGYLE,ST,3,31200,48
100608211,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/2/16,6800,N,SHERIDAN,RD,1,10502,49
100608267,PERMIT - SIGNS,SIGN PERMIT,6/9/16,59,W,GRAND,AVE,8,81700,42
100608348,PERMIT - SIGNS,SIGN PERMIT,3/4/16,150,E,HURON,ST,8,81401,42
100608370,PERMIT - SIGNS,SIGN PERMIT,6/3/16,3991,S,ARCHER,AVE,58,580600,12
100608567,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,3/8/16,1423,S,CENTRAL PARK,AVE,29,291200,24
100608742,PERMIT - SIGNS,SIGN PERMIT,5/12/16,401,E,ILLINOIS,ST,8,81402,42
100608743,PERMIT - SIGNS,SIGN PERMIT,5/12/16,401,E,ILLINOIS,ST,8,81402,42
100608744,PERMIT - SIGNS,SIGN PERMIT,5/12/16,401,E,ILLINOIS,ST,8,81402,42
100608745,PERMIT - SIGNS,SIGN PERMIT,5/12/16,401,E,ILLINOIS,ST,8,81402,42
100608793,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/2/16,1633,S,HOMAN,AVE,29,841500,24
100608886,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/9/16,2444,N,ALBANY,AVE,22,220500,32
100608986,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/6/16,1520,N,WIELAND,ST,8,80300,27
100609027,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/2/16,332,E,116TH,ST,53,530100,9
100609074,PERMIT - SIGNS,SIGN PERMIT,8/1/16,2440,S,KEDZIE,AVE,30,300800,12
100609076,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,5/12/16,853,W,DICKENS,AVE,7,71100,43
100609159,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/2/16,1856,N,PULASKI,RD,20,831200,35
100630004,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/6/16,2905,S,WESTERN,AVE,31,841300,25
100609174,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,2/11/16,1849,W,DICKENS,AVE,22,832300,32
100609301,PERMIT - SIGNS,SIGN PERMIT,4/12/16,2440,S,KEDZIE,AVE,30,300800,12
100609303,PERMIT - SIGNS,SIGN PERMIT,8/1/16,2440,S,KEDZIE,AVE,30,300800,12
100609306,PERMIT - SIGNS,SIGN PERMIT,8/5/16,2440,S,KEDZIE,AVE,30,300800,12
100609307,PERMIT - SIGNS,SIGN PERMIT,8/5/16,2440,S,KEDZIE,AVE,30,300800,12
100609334,PERMIT - SIGNS,SIGN PERMIT,4/8/16,5233,W,DIVERSEY,AVE,19,190701,31
100609473,PERMIT - SIGNS,SIGN PERMIT,4/1/16,811,W,CHICAGO,AVE,24,243500,27
100609526,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/11/16,5811,S,TRUMBULL,AVE,63,630900,23
100609533,PERMIT - SIGNS,SIGN PERMIT,4/7/16,3363,N,MILWAUKEE,AVE,16,161300,30
100609540,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/5/16,3108,W,WALTON,ST,23,836600,26
100609558,PERMIT - SIGNS,SIGN PERMIT,4/7/16,3363,N,MILWAUKEE,AVE,16,161300,30
100609562,PERMIT - SIGNS,SIGN PERMIT,4/7/16,3363,N,MILWAUKEE,AVE,16,161300,30
100630104,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/7/16,1040,N,STATE,ST,8,81100,2
100609666,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/6/16,1656,W,ERIE,ST,24,243200,1
100609722,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,11/9/16,331,W,SURF,ST,6,63302,44
100609852,PERMIT - SIGNS,SIGN PERMIT,2/8/16,1025,W,SUNNYSIDE,AVE,3,830700,46
100609897,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/9/16,4331,N,CENTRAL PARK,AVE,16,160501,35
100609967,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/5/16,4543,N,BROADWAY,,3,830700,46
100610021,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,6/1/16,2610,S,CALIFORNIA,AVE,30,843500,24
100610025,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/2/16,3937,N,MARSHFIELD,AVE,6,60300,47
100610040,PERMIT - NEW CONSTRUCTION,SELF CERT,9/2/16,1916,W,CULLERTON,ST,31,310900,25
100610075,PERMIT - SIGNS,SIGN PERMIT,3/4/16,5504,W,FULLERTON,AVE,19,190702,30
100630152,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/7/16,1249,W,MADISON,ST,28,833100,25
100610284,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/4/16,444,N,MICHIGAN,AVE,8,81500,42
100610292,PERMIT - RENOVATION/ALTERATION,SELF CERT,1/5/16,8732,S,STONY ISLAND,AVE,48,480200,8
100610335,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,8/3/16,3918,N,MOZART,ST,16,160700,33
100610342,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/5/16,2317,S,HOMAN,AVE,30,300800,22
100610446,PERMIT - SIGNS,SIGN PERMIT,3/7/16,2800,N,CLARK,ST,6,63400,44
100610455,PERMIT - SIGNS,SIGN PERMIT,3/7/16,2800,N,CLARK,ST,6,63400,44
100610461,PERMIT - SIGNS,SIGN PERMIT,3/7/16,2800,N,CLARK,ST,6,63400,44
100610476,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/8/16,802,W,RANDOLPH,ST,28,833000,27
100610584,PERMIT - SIGNS,SIGN PERMIT,2/3/16,2249,N,CICERO,AVE,19,191000,36
100610585,PERMIT - SIGNS,SIGN PERMIT,2/3/16,2249,N,CICERO,AVE,19,191000,36
100610610,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/3/16,6223,N,LUNDY,AVE,12,120100,39
100610648,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,9/7/16,553,N,LECLAIRE,AVE,25,251600,37
100610689,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/5/16,3443,N,OKETO,AVE,17,170800,38
100610907,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,5/5/16,3081,N,ELBRIDGE,AVE,21,210602,35
100610948,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,11/2/16,4300,W,KAMERLING,AVE,23,230600,26
100611125,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,4/6/16,538,W,BELDEN,AVE,7,71300,43
100611131,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/2/16,2124,W,EVERGREEN,AVE,24,241300,2
100611231,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/10/16,2906,N,CENTRAL PARK,AVE,21,210502,30
100611349,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,2/9/16,912,S,CLAREMONT,AVE,28,282800,28
100611354,PERMIT - SIGNS,SIGN PERMIT,10/7/16,2206,N,CLYBOURN,AVE,7,832500,2
100611412,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,4/8/16,2445,W,HURON,ST,24,242800,26
100633994,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2/3/16,4140,W,FULLERTON,AVE,20,200200,31
100611489,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/5/16,3214,W,63RD,PL,66,660500,17
100611499,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/8/16,2,N,RIVERSIDE,PLZ,28,280100,42
100611569,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/2/16,4400,W,35TH,PL,30,830500,22
100611564,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/1/16,1546,N,HUDSON,AVE,8,80400,2
100611628,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,9/6/16,8951,S,PARNELL,AVE,71,711500,21
100611670,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,1/12/16,6232,S,HALSTED,ST,68,834800,16
100611914,PERMIT - SIGNS,SIGN PERMIT,5/10/16,620,N,FAIRBANKS,CT,8,81403,42
100634241,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2/5/16,7900,S,MERRILL,AVE,46,460500,8
100635123,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2/12/16,1661,W,EDGEWATER,AVE,77,30400,40
100612002,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,8/9/16,12234,S,LAFLIN,ST,53,530400,34
100612058,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,5/9/16,7522,S,GREENWOOD,AVE,69,691500,8
100612077,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/10/16,4631,S,ARCHER,AVE,58,580400,14
100612079,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,2/2/16,4042,N,PULASKI,RD,16,160300,39
100612085,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/6/16,254,W,31ST,ST,34,340400,11
100612128,PERMIT - SIGNS,SIGN PERMIT,4/5/16,3100,N,ELSTON,AVE,21,210900,33
100612243,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/6/16,1736,N,KEDZIE,AVE,23,230200,26
100612270,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,12/9/16,970,E,59TH,ST,41,836200,5
100612291,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/11/16,3249,W,BELLE PLAINE,AVE,16,160502,33
100612349,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/12/16,2329,W,24TH,ST,31,841300,25
100612408,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/12/16,3755,W,DICKENS,AVE,22,220901,26
100612451,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,6/2/16,3206,S,LITUANICA,AVE,60,600900,11
100612487,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/1/16,1833,N,SHEFFIELD,AVE,7,832600,43
100612665,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/4/16,8423,W,AGATITE,AVE,76,760802,38
100612770,PERMIT - SIGNS,SIGN PERMIT,9/9/16,1002,N,CALIFORNIA,AVE,24,240900,26
100612866,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,2/2/16,6534,S,HERMITAGE,AVE,67,671200,15
100612869,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,2/2/16,6528,S,HERMITAGE,AVE,67,671200,15
100612906,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,8/11/16,5218,W,STRONG,ST,11,110502,45
100612941,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/11/16,2012,W,GRAND,AVE,24,243000,26
100612964,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/1/16,7645,S,KINGSTON,AVE,43,431302,7
100613004,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,2/2/16,615,N,WABASH,AVE,8,81500,42
100613221,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/8/16,5135,S,KOSTNER,AVE,57,570500,23
100613281,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,1/8/16,2933,N,HARLEM,AVE,18,180100,29
100613282,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,1/8/16,2939,N,HARLEM,AVE,18,180100,29
100613283,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,1/8/16,2943,N,HARLEM,AVE,18,180100,29
100613284,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,1/8/16,2949,N,HARLEM,AVE,18,180100,29
100613285,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,1/11/16,2953,N,HARLEM,AVE,18,180100,29
100613286,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,1/8/16,2957,N,HARLEM,AVE,18,180100,29
100613313,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/12/16,225,N,MICHIGAN,AVE,32,320100,42
