PERMIT#,PERMIT_TYPE,REVIEW_TYPE,ISSUE_DATE,STREET_NUMBER,STREET DIRECTION,STREET_NAME,SUFFIX,COMMUNITY_AREA,CENSUS_TRACT,WARD
100742785,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,1638,N,MARSHFIELD,AVE,24,240200,32
100742786,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,5641,S,MORGAN,ST,68,834700,16
100742787,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,2015,N,SHEFFIELD,AVE,7,71100,43
100742788,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,6156,N,TALMAN,AVE,2,20802,40
100742790,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,3220,W,54TH,ST,63,630300,14
100742792,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,4724,S,VINCENNES,AVE,38,381200,3
100742793,PERMIT - REINSTATE REVOKED PMT,EASY PERMIT,1/9/18,4515,S,GREENWOOD,AVE,39,390200,4
100742796,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,7521,S,UNION,AVE,68,681300,6
100742798,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,5729,S,LOOMIS,BLVD,67,670100,16
100742799,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,8600,W,BRYN MAWR,AVE,76,760801,41
100742800,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,8700,W,BRYN MAWR,AVE,76,760801,41
100742803,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,2/7/18,2514,W,MOFFAT,ST,22,832400,1
100742808,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,1030,N,CALIFORNIA,AVE,24,240900,26
100742812,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,10850,S,CHURCH,ST,75,750200,19
100742813,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/11/18,1300,W,72ND,ST,67,671800,6
100742815,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,11601,W,TOUHY,AVE,76,,41
100742829,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,1/9/18,2744,N,FAIRFIELD,AVE,22,220300,32
100742817,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,11601,W,TOUHY,AVE,76,,41
100742820,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,7837,S,DOBSON,AVE,69,691500,8
100742821,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,11601,W,TOUHY,AVE,76,,41
100742822,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,2024,W,18TH,PL,31,310900,25
100742823,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,11601,W,TOUHY,AVE,76,,41
100742825,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,11601,W,TOUHY,AVE,76,,41
100742826,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,6740,S,MAPLEWOOD,AVE,66,660900,17
100742827,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,11601,W,TOUHY,AVE,76,,41
100742828,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,11029,S,AVENUE C,,52,520500,10
100742833,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/5/18,7444,S,CHAPPEL,AVE,43,430800,8
100742835,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,7831,S,AVALON,AVE,45,834300,8
100742837,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,431,N,WELLS,ST,8,81700,42
100742838,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,6124,S,ASHLAND,AVE,67,670700,16
100742839,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,4611,N,KEDZIE,AVE,14,140800,33
100742840,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,2252,N,MONTICELLO,AVE,22,220902,35
100742843,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,5545,S,THROOP,ST,67,670100,16
100742847,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,9625,S,FOREST,AVE,49,490500,9
100742848,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,6613,S,MARSHFIELD,AVE,67,671500,15
100742850,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,2024,W,18TH,PL,31,310900,25
100742852,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,5406,N,CLARK,ST,77,30900,40
100742853,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,443,E,45TH,ST,38,836000,3
100742854,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,151,N,FRANKLIN,ST,32,839100,42
100742856,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/5/18,201,N,WESTSHORE,DR,32,320100,42
100742857,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,7204,S,ARTESIAN,AVE,66,661000,18
100742862,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/5/18,300,N,LA SALLE,ST,32,81700,42
100742863,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,2251,W,GRAND,AVE,24,242900,26
100742865,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,624,W,61ST,ST,68,834800,16
100742867,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,3022,W,MADISON,ST,27,836900,27
100742869,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,13425,S,BALTIMORE,AVE,55,550100,10
100742895,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,4513,W,SUNNYSIDE,AVE,16,160100,39
100742870,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,6448,N,MILWAUKEE,AVE,10,100200,41
100742871,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,9625,S,FOREST,AVE,49,490500,9
100742872,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,1124,W,WILSON,AVE,3,830700,46
100742874,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/12/18,3240,S,HAMILTON,AVE,59,840300,25
100742876,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,438,W,31ST,ST,60,840100,11
100742879,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,3325,N,OSCEOLA,AVE,17,170800,29
100742880,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,7244,S,LAFAYETTE,AVE,69,691100,6
100742881,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/9/18,3418,W,WALNUT,ST,27,836800,28
100742897,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,100,E,WALTON,ST,8,81201,42
100742883,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,3/6/18,233,S,WACKER,DR,32,839100,42
100742891,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/11/18,3132,S,PRINCETON,AVE,34,340500,11
100742892,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,5109,W,PENSACOLA,AVE,15,150200,45
100742894,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,260,E,CHESTNUT,ST,8,81300,2
100742898,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/11/18,1423,W,110TH,ST,75,750100,34
100742901,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/9/18,9620,S,DOBSON,AVE,50,500100,8
100742904,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,7235,S,VERNON,AVE,69,690900,6
100742906,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,9223,S,DOBSON,AVE,47,470100,8
100742912,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,8501,W,HIGGINS,RD,76,760801,41
100742914,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,4919,S,CHAMPLAIN,AVE,38,843600,4
100742915,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,925,S,SPRINGFIELD,AVE,26,260900,24
100742916,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,407,E,25TH,ST,33,841000,4
100742917,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,30,S,WACKER,DR,32,839100,42
100742920,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,2657,N,ST LOUIS,AVE,22,220602,35
100742921,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,858,N,STATE,ST,8,81100,2
100742923,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,3220,S,UNION,AVE,60,839800,11
100742924,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,5003,N,LINCOLN,AVE,4,40201,40
100742925,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,1854,N,BESLY,CT,22,832300,32
100742927,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,770,N,HALSTED,ST,24,842300,27
100742944,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,11601,W,TOUHY,AVE,76,,41
100742933,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,1555,N,DEARBORN,PKWY,8,80201,2
100742934,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,12600,S,TORRENCE,AVE,55,550200,10
100742937,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,650,E,BOWEN,AVE,38,380100,4
100742938,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,1555,N,DEARBORN,PKWY,8,80201,2
100742940,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,30,N,LA SALLE,ST,32,839100,42
100742941,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,640,E,42ND,ST,38,380100,4
100742942,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,8852,S,EGGLESTON,AVE,71,711500,21
100742943,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,2640,S,KEDVALE,AVE,30,301802,22
100742946,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,1/11/18,230,S,DEARBORN,ST,32,839100,42
100742947,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,1112,W,ARGYLE,ST,3,31200,48
100742948,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,1345,N,WELLS,ST,8,80300,2
100742949,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,2550,N,LAKEVIEW,AVE,7,70102,43
100742950,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,2800,N,LAKE SHORE,DR,6,63303,44
100742954,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,7237,S,BENNETT,AVE,43,430500,5
100742955,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,321,N,CLARK,ST,8,81700,42
100742958,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,321,N,CLARK,ST,8,81700,42
100742959,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,1518,W,HURON,ST,24,243300,1
100742962,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,2717,N,NEVA,AVE,18,831600,29
100742964,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,2805,W,DEVON,AVE,2,20702,50
100742965,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,307,W,SWANN,ST,37,835500,3
100742967,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,6852,W,ARCHER,AVE,56,560900,23
100742968,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,2435,N,ALBANY,AVE,22,220500,32
100742970,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,1025,N,MAYFIELD,AVE,25,251300,29
100742972,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,744,W,35TH,ST,60,839700,11
100742974,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,4635,S,DAMEN,AVE,61,610300,15
100742976,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,4600,S,HOMAN,AVE,58,580400,14
100742979,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,6306,W,60TH,ST,64,640300,13
100742980,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,2400,W,21ST,PL,31,841200,28
100742984,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,1/10/18,1859,W,21ST,ST,31,310900,25
100742988,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/1/18,2060,W,HUTCHINSON,ST,5,50200,47
100742999,PERMIT - SIGNS,SIGN PERMIT,7/2/18,111,E,WACKER,DR,32,320100,42
100743001,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,5501,S,HALSTED,ST,68,834700,20
100743002,PERMIT - ELECTRIC WIRING,FIRE PROTECTION SYSTEM,4/3/18,310,S,RACINE,AVE,28,833100,28
100743005,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,5757,S,CICERO,AVE,56,980100,13
100743006,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/2/18,1,N,WACKER,DR,32,839100,42
100743008,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,1015,W,87TH,ST,71,711400,21
100743009,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/2/18,1,N,WACKER,DR,32,839100,42
100743010,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,11601,W,TOUHY,AVE,76,,41
100743011,PERMIT - SIGNS,SIGN PERMIT,7/2/18,111,E,WACKER,DR,32,320100,42
100743017,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,4300,S,STATE,ST,38,835700,3
100743020,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/10/18,1524,E,59TH,ST,41,411000,5
100743037,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,4530,S,WOOD,ST,61,610300,15
100743040,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,10553,S,INDIANA,AVE,49,490902,9
100743045,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/12/18,6010,W,DAKIN,ST,17,170200,38
100743047,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,29,N,WACKER,DR,32,839100,42
100743048,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,7040,S,VERNON,AVE,69,690500,6
100743051,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/9/18,9368,S,LONGWOOD,DR,72,720100,19
100743054,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/8/18,6330,N,WASHTENAW,AVE,2,20802,50
100743056,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,8850,S,LONGWOOD,DR,72,720100,19
100743057,PERMIT - RENOVATION/ALTERATION,SELF CERT,5/8/18,180,N,STETSON,AVE,32,320100,42
100743108,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/8/18,4225,N,SHERIDAN,RD,3,32100,46
100743109,PERMIT - ELEVATOR EQUIPMENT,CONVEYANCE DEVICE PERMIT,1/11/18,2335,N,LINCOLN,AVE,7,71200,43
100743066,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,5555,N,SHERIDAN,RD,77,30706,48
100743067,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,2125,W,WEBSTER,AVE,22,832200,32
100743068,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,2423,N,FRANCISCO,AVE,22,220400,1
100743069,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,1857,W,51ST,ST,61,611700,16
100743070,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,1950,N,HUDSON,AVE,7,71600,43
100743071,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,4276,S,ARCHER,AVE,58,580502,15
100743073,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,1523,S,KARLOV,AVE,29,290900,24
100743075,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/10/18,3000,W,MARQUETTE,RD,66,660800,17
100743077,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/7/18,231,S,LA SALLE,ST,32,839100,42
100743078,PERMIT - NEW CONSTRUCTION,SELF CERT,2/8/18,2417,N,ARTESIAN,AVE,22,830900,1
100743080,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,7300,S,KEDZIE,AVE,66,661100,18
100743081,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,2210,W,71ST,ST,66,661000,17
100743082,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,7945,S,EXCHANGE,AVE,46,460100,7
100743083,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,3700,W,103RD,ST,74,740200,19
100743084,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,3543,S,MICHIGAN,AVE,35,351400,3
100743085,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,7740,S,ANTHONY,AVE,45,834300,8
100743086,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,7010,S,STONY ISLAND,AVE,43,430300,5
100743087,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,35,W,WACKER,DR,32,839100,42
100743089,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,2301,S,LAKE SHORE,DR,33,330100,4
100743095,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,10,N,DEARBORN,ST,32,839100,42
100743101,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,231,S,LA SALLE,ST,32,839100,42
100743103,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/11/18,3114,W,JACKSON,BLVD,27,271200,28
100743105,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,211,E,ONTARIO,ST,8,81403,42
100743107,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/11/18,6237,N,NAVAJO,AVE,12,120200,39
100743110,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/11/18,5207,S,BISHOP,ST,61,611900,20
100743112,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/11/18,270,E,PEARSON,ST,8,81300,2
100743114,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/1/18,200,W,JACKSON,BLVD,32,839100,42
100743115,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/11/18,6122,N,WINCHESTER,AVE,2,20902,40
100743118,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,642,N,TROY,ST,23,836700,27
100743120,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/11/18,1240,N,LAKE SHORE,DR,8,80100,43
100743121,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/8/18,5009,N,OAK PARK,AVE,10,100700,41
100743122,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,1236,N,CENTRAL,AVE,25,250600,29
100743123,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2/2/18,6917,N,RIDGE,BLVD,1,10701,49
100743124,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/11/18,4102,N,ST LOUIS,AVE,16,160502,35
100743133,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/11/18,124,N,WALLER,AVE,25,252000,29
100743191,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,9720,S,AVENUE J,,52,520100,10
100743137,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,8839,S,BEVERLY,AVE,71,711300,21
100743140,PERMIT - SIGNS,SIGN PERMIT,5/10/18,18,S,SANGAMON,ST,28,833100,25
100743141,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,6601,N,RIDGE,BLVD,1,830600,50
100743142,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,1/11/18,1134,W,BARRY,AVE,6,62900,44
100743143,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,6601,N,RIDGE,BLVD,1,830600,50
100743146,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/11/18,1934,W,IRVING PARK,RD,5,50100,47
100743148,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,5300,S,SHORE,DR,41,410900,5
100743149,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,159,N,SANGAMON,ST,28,833000,27
100743150,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,1500,N,HALSTED,ST,8,842200,2
100743152,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/11/18,7224,N,MEADE,AVE,12,120100,41
100743153,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,5728,N,ROGERS,AVE,12,120300,39
100743156,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/3/18,3515,W,CORTLAND,ST,22,222800,1
100743159,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/11/18,1540,N,WESTERN,AVE,24,241100,1
100743161,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/11/18,8619,S,COLFAX,AVE,46,460301,7
100743162,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,3/9/18,125,S,CLARK,ST,32,839100,42
100743163,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,150,N,MICHIGAN,AVE,32,320100,42
100743166,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,5/2/18,901,W,JACKSON,BLVD,28,833100,25
100743167,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/11/18,6058,S,WOLCOTT,AVE,67,670600,15
100743169,PERMIT - SIGNS,SIGN PERMIT,12/12/18,5645,W,LAKE,ST,25,251400,29
100743170,PERMIT - SIGNS,SIGN PERMIT,12/12/18,5645,W,LAKE,ST,25,251400,29
100743172,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,2392,N,MILWAUKEE,AVE,22,221300,1
100743173,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,2130,S,MICHIGAN,AVE,33,330100,3
100743175,PERMIT - SIGNS,SIGN PERMIT,12/12/18,5645,W,LAKE,ST,25,251400,29
100743176,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/8/18,840,N,LAKE SHORE,DR,8,81300,2
100743177,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,3/12/18,7506,S,RHODES,AVE,69,691400,6
100743179,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/12/18,161,W,HARRISON,ST,32,839000,4
100743185,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,35,W,WACKER,DR,32,839100,42
100743188,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,6542,N,CLARK,ST,1,830600,40
100743189,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,9850,S,YATES,AVE,51,510300,10
100743190,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,72,E,11TH,ST,32,320600,4
100743180,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,8/7/18,4817,W,MAYPOLE,AVE,25,251800,28
100743194,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,7925,S,MARSHFIELD,AVE,71,710500,21
100743198,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/6/18,353,N,CLARK,ST,8,81700,42
100743199,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2/4/18,7657,S,EAST END,AVE,43,834200,8
100743202,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,2000,W,WARREN,BLVD,28,837800,27
100743204,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,955,N,LAMON,AVE,25,251000,37
100743205,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,5817,S,WHIPPLE,ST,63,630800,14
100743206,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,2249,E,98TH,ST,51,510300,10
100743207,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/10/18,7719,W,CHASE,AVE,9,90100,41
100743208,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/11/18,7717,S,CHAPPEL,AVE,43,431200,8
100743210,PERMIT - RENOVATION/ALTERATION,SELF CERT,3/12/18,4555,S,WABASH,AVE,38,380700,3
100743211,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,1/11/18,4827,W,WARWICK,AVE,15,150800,30
100743250,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/12/18,2353,W,18TH,PL,31,841200,25
100743215,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,1/12/18,3718,W,LEXINGTON,ST,27,270500,24
100743216,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,1/12/18,5755,S,DORCHESTER,AVE,41,411100,5
100743218,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,231,S,LA SALLE,ST,32,839100,42
100743222,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,1440,N,DAYTON,ST,8,842200,27
100743223,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,225,N,MICHIGAN,AVE,32,320100,42
100743225,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,200,E,RANDOLPH,ST,32,320100,42
100743251,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,321,N,CLARK,ST,8,81700,42
100743224,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,4/2/18,5313,S,RUTHERFORD,AVE,56,560900,23
100743226,PERMIT - RENOVATION/ALTERATION,SELF CERT,2/1/18,300,S,WACKER,DR,32,839100,42
100743228,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,8815,S,DANTE,AVE,48,480200,8
100743229,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/12/18,339,W,BARRY,AVE,6,63200,44
100743230,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/12/18,1151,S,INDEPENDENCE,BLVD,29,843000,24
100743234,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,7/11/18,243,E,31ST,ST,35,842000,4
100743235,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,5645,W,WASHINGTON,BLVD,25,252000,29
100743237,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,1/12/18,11601,W,TOUHY,AVE,76,,41
100743239,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/12/18,2746,N,CLYBOURN,AVE,7,70700,32
100743240,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/12/18,2746,N,CLYBOURN,AVE,7,70700,32
100743241,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,1/12/18,3722,N,ST LOUIS,AVE,16,160800,35
